Entrez	Gene Symbol	P-value	Beta
55843	ARHGAP15	4e-44	0.0097186
148641	SLC35F3	4e-22	0.0066512
8292	COLQ	3e-18	0.0059783
57512	GPR158	5e-16	0.0043427
2202	EFEMP1	8e-16	0.0063514
10653	SPINT2	1e-14	0.004131
627	BDNF	2e-14	0.0047332
222234	FAM185A	4e-14	0.0042875
728215	NALF1	5e-12	0.0043373
28	ABO	2e-11	0.0038815
1291	COL6A1	5e-11	0.0050236
83716	CRISPLD2	2e-10	0.0034941
25972	UNC50	2e-10	1.1564
797	CALCB	6e-10	0.0037064
55107	ANO1	2e-09	0.0032043
10283	CWC27	3e-09	0.0042784
2006	ELN	3e-09	0.0066196
783	CACNB2	4e-09	0.0033327
658	BMPR1B	6e-09	0.0031715
7227	TRPS1	6e-09	0.0031835
5125	PCSK5	2e-08	0.003041
57659	ZBTB4	3e-08	0.0031127
9577	BABAM2	5e-08	0.0030036
28966	SNX24	6e-08	0.0030812
800	CALD1	6e-08	0.0031645
49855	SCAPER	1e-07	0.0029364
7077	TIMP2	1e-07	0.0036585
55083	KIF26B	1e-07	0.0036567
686	BTD	2e-07	0.0051055
84289	ING5	3e-07	0.0028375
11188	NISCH	3e-07	0.0035131
56243	KIAA1217	4e-07	0.0037144
7145	TNS1	4e-07	0.0032665
4978	OPCML	7e-07	0.0037265
90627	STARD13	7e-07	0.0026616
4016	LOXL1	7e-07	0.0026624
3777	KCNK3	8e-07	0.0067409
6300	MAPK12	8e-07	0.0029374
1795	DOCK3	8e-07	0.0027808
80333	KCNIP4	9e-07	0.0030048
23112	TNRC6B	1e-06	0.002715
64105	CENPK	1e-06	0.0027432
392617	ELFN1	1e-06	0.0030449
10867	TSPAN9	1e-06	0.0035423
26051	PPP1R16B	1e-06	0.0027462
64399	HHIP	1e-06	0.0044496
84929	FIBCD1	1e-06	0.28936
375612	LHFPL3	2e-06	0.0046345
3643	INSR	2e-06	0.0027017
685	BTC	2e-06	0.0029097
130026	ICA1L	2e-06	0.0025801
4052	LTBP1	2e-06	0.0039389
3757	KCNH2	2e-06	0.0082643
79991	STN1	3e-06	0.0025712
132	ADK	3e-06	0.0028272
221476	PI16	3e-06	0.0043753
11245	GPR176	3e-06	0.0032688
9729	KIAA0408	4e-06	0.0025268
11060	WWP2	4e-06	0.0037534
5450	POU2AF1	4e-06	0.0037769
151449	GDF7	4e-06	0.002492
6910	TBX5	4e-06	0.014189
23169	SLC35D1	4e-06	0.002543
5697	PYY	5e-06	0.0065814
4088	SMAD3	5e-06	0.0024416
3275	PRMT2	6e-06	0.0025658
8708	B3GALT1	6e-06	0.0032094
9283	GPR37L1	7e-06	0.0025826
147111	NOTUM	7e-06	0.0024746
2108	ETFA	7e-06	0.0038848
9780	PIEZO1	8e-06	0.0024242
10139	ARFRP1	8e-06	0.0025325
56950	SMYD2	8e-06	0.0024096
9218	VAPA	8e-06	0.0086976
79109	MAPKAP1	8e-06	0.0024063
83999	KREMEN1	8e-06	0.004369
7576	ZNF28	8e-06	0.0068326
6091	ROBO1	9e-06	0.0098232
23136	EPB41L3	9e-06	0.0086002
