Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
3990	LIPC	ENSG00000166035	6.4699999999999996e-55
1071	CETP	ENSG00000087237	9.07e-53
4318	MMP9	ENSG00000100985	9.88e-52
587	BCAT2	ENSG00000105552	8.68e-40
23624	CBLC	ENSG00000142273	5.43e-38
90203	SNX21	ENSG00000124104	2.2700000000000002e-29
949	SCARB1	ENSG00000073060	3.61e-28
5476	CTSA	ENSG00000064601	1.6700000000000002e-26
140831	ZSWIM3	ENSG00000132801	6.23e-25
9388	LIPG	ENSG00000101670	9.27e-25
5817	PVR	ENSG00000073008	4.47e-19
335	APOA1	ENSG00000118137	8.02e-18
84811	BUD13	ENSG00000137656	2.41e-15
10005	ACOT8	ENSG00000101473	3.23e-15
5360	PLTP	ENSG00000100979	1.27e-14
55908	ANGPTL8	ENSG00000130173	1.52e-14
8882	ZPR1	ENSG00000109917	2.13e-14
116519	APOA5	ENSG00000110243	1.01e-13
6927	HNF1A	ENSG00000135100	1.62e-13
27329	ANGPTL3	ENSG00000132855	6.55e-12
432	ASGR1	ENSG00000141505	1.12e-11
90199	WFDC8	ENSG00000158901	3.22e-11
343263	MYBPHL	ENSG00000221986	4.96e-11
280664	WFDC10B	ENSG00000182931	9.42e-11
5445	PON2	ENSG00000105854	4.26e-10
57468	SLC12A5	ENSG00000124140	5.87e-09
54455	FBXO42	ENSG00000037637	4.61e-07
83608	C18orf21	ENSG00000141428	5.31e-07
642475	MROH6	ENSG00000277781	5.31e-07
11024	LILRA1	ENSG00000277398	5.31e-07
2783	GNB2	ENSG00000172354	5.31e-07
124935	SLC43A2	ENSG00000278550	5.31e-07
387758	FIBIN	ENSG00000176971	5.31e-07
