Entrez	Gene Symbol	Ensembl ID	P-value
1621	DBH	ENSG00000123454	1.7700000000000002e-32
2028	ENPEP	ENSG00000138792	1.77e-22
9351	SLC9A3R2	ENSG00000065054	1.09e-20
4524	MTHFR	ENSG00000177000	4.66e-20
6655	SOS2	ENSG00000100485	1.02e-17
80012	PHC3	ENSG00000173889	4.16e-15
2030	SLC29A1	ENSG00000112759	1.81e-13
65986	ZBTB10	ENSG00000205189	2.27e-12
51332	SPTBN5	ENSG00000137877	7.76e-12
4846	NOS3	ENSG00000164867	3.53e-11
4881	NPR1	ENSG00000169418	9.5e-11
6542	SLC7A2	ENSG00000003989	1.08e-10
189	AGXT	ENSG00000172482	2.37e-10
54502	RBM47	ENSG00000163694	2.57e-10
7827	NPHS2	ENSG00000116218	2.77e-10
342125	TMC3	ENSG00000188869	3.01e-10
5331	PLCB3	ENSG00000149782	4.27e-10
140628	GATA5	ENSG00000130700	1.16e-09
4323	MMP14	ENSG00000157227	1.32e-09
51433	ANAPC5	ENSG00000089053	1.35e-09
113251	LARP4	ENSG00000161813	2.32e-09
2975	GTF3C1	ENSG00000077235	4.13e-09
1856	DVL2	ENSG00000004975	6.68e-09
153241	CEP120	ENSG00000168944	8.31e-09
1843	DUSP1	ENSG00000120129	8.68e-09
3223	HOXC6	ENSG00000197757	1.14e-08
79987	SVEP1	ENSG00000165124	1.51e-08
220004	PPP1R32	ENSG00000162148	2.05e-08
9732	DOCK4	ENSG00000128512	3.19e-08
6237	RRAS	ENSG00000126458	5.31e-08
79748	LMAN1L	ENSG00000140506	7.75e-08
140894	CNBD2	ENSG00000149646	1.1e-07
81846	SBF2	ENSG00000133812	1.2e-07
22955	SCMH1	ENSG00000010803	1.9e-07
91181	NUP210L	ENSG00000143552	2.03e-07
2843	GPR20	ENSG00000275181	2.61e-07
81858	SHARPIN	ENSG00000179526	3.08e-07
57580	PREX1	ENSG00000124126	4.6e-07
26005	C2CD3	ENSG00000168014	4.8e-07
64116	SLC39A8	ENSG00000138821	5e-07
154	ADRB2	ENSG00000169252	6.27e-07
3308	HSPA4	ENSG00000170606	7.17e-07
57130	ATP13A1	ENSG00000105726	8.77e-07
333926	PPM1J	ENSG00000155367	9.02e-07
954	ENTPD2	ENSG00000054179	9.07e-07
7701	ZNF142	ENSG00000115568	9.25e-07
51196	PLCE1	ENSG00000138193	1.938e-06
5151	PDE8A	ENSG00000073417	2.196e-06
79441	HAUS3	ENSG00000214367	2.47e-06
