Entrez	Gene Symbol	P-value	Beta
4023	LPL	0.0	0.141358
9031	BAZ1B	0.0	0.122504
9784	SNX17	0.0	0.100204
7398	USP1	5.0000000000000005e-304	0.0775837
51129	ANGPTL4	3e-215	0.226178
338	APOB	6e-197	0.0734811
2590	GALNT2	1e-123	0.0482838
22837	COBLL1	8e-76	0.0374229
221037	JMJD1C	2e-57	0.0318329
3106	HLA-B	2.9999999999999995e-54	0.0324826
8854	ALDH1A2	3e-51	0.0308141
3083	HGFAC	7.999999999999999e-50	0.0305943
57794	SUGP1	2e-48	0.133886
6804	STX1A	8.000000000000001e-45	0.064988
7423	VEGFB	8e-44	0.0669757
23042	PDXDC1	1e-37	0.0280607
4482	MSRA	1e-35	0.0247653
80212	CCDC92	4e-35	0.0261639
8289	ARID1A	4e-35	0.0822141
26291	FGF21	2e-33	0.0248079
22864	R3HDM2	3e-33	0.027987
4018	LPA	3.9999999999999997e-32	0.044882
790	CAD	7e-32	0.0272119
11188	NISCH	1e-31	0.0297573
1643	DDB2	2e-31	0.0252299
825	CAPN3	2e-31	0.0877508
3119	HLA-DQB1	3e-29	0.0565596
3127	HLA-DRB5	5e-28	0.0462389
3250	HPR	1e-27	0.0277108
83698	CALN1	2e-27	0.0645034
10599	SLCO1B1	2.0000000000000002e-23	0.0297197
29887	SNX10	2.0000000000000002e-23	0.0203214
3643	INSR	2e-22	0.0195773
7726	TRIM26	2e-21	0.0245541
10400	PEMT	2e-21	0.0391687
2138	EYA1	4e-21	0.034783
25816	TNFAIP8	2e-20	0.0208107
2186	BPTF	3e-20	0.0240892
1728	NQO1	3e-20	0.0187348
406	BMAL1	3e-20	0.019768
5184	PEPD	3e-20	0.0194396
2645	GCK	3e-19	0.0245722
19	ABCA1	1e-18	0.0267606
29916	SNX11	2e-18	0.0204601
9489	PGS1	3e-18	0.017794
22834	ZNF652	4e-18	0.0173785
4277	MICB	4e-18	0.0571663
5468	PPARG	6e-18	0.0204555
54622	ARL15	2e-17	0.026895
28	ABO	1e-16	0.0212354
57678	GPAM	2e-16	0.0183644
2217	FCGRT	3e-16	0.0232242
4987	OPRL1	4e-16	0.0163141
55188	RIC8B	5e-16	0.0191206
55118	CRTAC1	6e-16	0.0162446
84456	L3MBTL3	7e-16	0.0174509
256364	EML3	9e-16	0.0165089
5697	PYY	1e-15	0.0425113
2139	EYA2	2e-15	0.0176844
6514	SLC2A2	2e-15	0.0244407
4864	NPC1	4e-15	0.0156502
64116	SLC39A8	6e-15	0.0295524
4547	MTTP	6e-15	0.0280325
11124	FAF1	1e-14	0.0271857
23161	SNX13	2e-14	0.0155819
11015	KDELR3	2e-14	0.0160194
1374	CPT1A	3e-14	0.0154093
23224	SYNE2	3e-14	0.0208365
9093	DNAJA3	4e-14	0.0160261
10144	FAM13A	5e-14	0.0150742
196	AHR	8e-14	0.0152068
5536	PPP5C	8e-14	0.0160763
23648	SSBP3	8e-14	0.0155476
816	CAMK2B	8e-14	0.0319702
51092	SIDT2	1e-13	0.0559706
9344	TAOK2	1e-13	0.0147973
1871	E2F3	2e-13	0.0188136
5465	PPARA	2e-13	0.0179778
830	CAPZA2	2e-13	0.0148568
659	BMPR2	6e-13	0.0218418
6810	STX4	7e-13	0.0146939
5140	PDE3B	8e-13	0.0317776
29958	DMGDH	8e-13	0.0145496
23030	KDM4B	9e-13	0.0149665
64788	LMF1	9e-13	0.0146778
9855	FARP2	1e-12	0.0143767
5682	PSMA1	1e-12	0.0425386
10301	DLEU1	2e-12	0.0488932
6801	STRN	3e-12	0.0140772
7068	THRB	4e-12	0.0154612
84059	ADGRV1	4e-12	0.0156078
57121	LPAR5	4e-12	0.0156261
5602	MAPK10	5e-12	0.0172309
84159	ARID5B	6e-12	0.0278189
55013	MCUB	6e-12	0.0484707
3815	KIT	9e-12	0.0139601
84071	ARMC2	1e-11	0.0163419
158219	TTC39B	1e-11	0.0175184
259230	SGMS1	1e-11	0.0454698
4774	NFIA	1e-11	0.0254959
84074	QRICH2	1e-11	0.0145292
1462	VCAN	1e-11	0.0341161
56034	PDGFC	1e-11	0.0160934
5335	PLCG1	2e-11	0.014726
84647	PLA2G12B	2e-11	0.0229634
220963	SLC16A9	2e-11	0.0157619
55616	ASAP3	3e-11	0.0199173
5929	RBBP5	4e-11	0.013425
9577	BABAM2	4e-11	0.0239222
1729	DIAPH1	4e-11	0.0172658
6822	SULT2A1	5e-11	0.017613
8091	HMGA2	5e-11	0.013086
5046	PCSK6	5e-11	0.0134847
196528	ARID2	9e-11	0.0282519
57619	SHROOM3	1e-10	0.0128738
127	ADH4	1e-10	0.013906
54971	BANP	1e-10	0.0128688
8624	PSMG1	1e-10	0.0129131
389136	VGLL3	1e-10	0.0224735
25953	PNKD	2e-10	0.0131222
64847	SPATA20	2e-10	0.0132032
63892	THADA	2e-10	0.0172709
3708	ITPR1	2e-10	0.0126367
6854	SYN2	2e-10	0.0254837
9846	GAB2	2e-10	0.0170895
25959	KANK2	3e-10	0.0228106
9139	CBFA2T2	3e-10	0.0174178
3416	IDE	3e-10	0.0153349
1408	CRY2	3e-10	0.0337082
81671	VMP1	3e-10	0.0137989
123096	SLC25A29	4e-10	0.0234892
10960	LMAN2	5e-10	0.0149698
90427	BMF	5e-10	0.015807
5108	PCM1	5e-10	0.0127202
56990	CDC42SE2	7e-10	0.0327254
5024	P2RX3	8e-10	0.0176378
83938	LRMDA	8e-10	0.0189191
131601	TPRA1	9e-10	0.0152723
60	ACTB	9e-10	0.0150872
32	ACACB	1e-09	0.0156602
949	SCARB1	1e-09	0.017437
9569	GTF2IRD1	1e-09	0.0278828
1836	SLC26A2	1e-09	0.0123068
