Entrez	Gene Symbol	P-value	Beta
3098	HK1	1e-156	0.151392
5581	PRKCE	1e-85	0.07334059
51422	PRKAG2	3e-59	0.06414555
222950	NYAP1	7e-36	0.2848409
10767	HBS1L	3e-34	0.04957227
81846	SBF2	3e-32	0.04877903
121274	ZNF641	8.000000000000001e-29	0.03986448
5213	PFKM	9.999999999999999e-27	0.04847573
145957	NRG4	3e-24	0.03622815
7422	VEGFA	1e-20	0.03284456
5629	PROX1	6e-18	0.03499522
4299	AFF1	1e-17	0.03088176
23550	PSD4	1e-17	0.03704176
6764	DENND2B	3e-17	0.03034774
7036	TFR2	2e-16	0.235309
23460	ABCA6	2e-16	0.09860702
7473	WNT3	6e-16	0.03419867
2762	GMDS	7e-15	0.02773504
148870	CCDC27	2e-14	0.03207646
8943	AP3D1	3e-14	0.02720681
4678	NASP	3e-13	0.02592878
84717	HDGFL2	3e-13	0.02651948
149371	EXOC8	4e-13	0.02665634
2783	GNB2	2e-12	0.1776727
57619	SHROOM3	2e-12	0.02483924
7227	TRPS1	3e-12	0.02957466
80339	PNPLA3	3e-12	0.03000536
5575	PRKAR1B	4e-12	0.02548659
84870	RSPO3	5e-12	0.02453562
2100	ESR2	5e-12	0.02446817
29842	TFCP2L1	1e-11	0.03471895
6493	SIM2	2e-11	0.02768442
57610	RANBP10	2e-11	0.0475842
27148	STK36	2e-11	0.02393051
169792	GLIS3	4e-11	0.0244589
493	ATP2B4	6e-11	0.03888983
8609	KLF7	1e-10	0.02474935
5198	PFAS	1e-10	0.02285043
114818	KLHL29	2e-10	0.03746084
341019	DCDC1	2e-10	0.02865326
2766	GMPR	3e-10	0.02300312
23211	ZC3H4	3e-10	0.02488376
55692	LUC7L	4e-10	0.3070906
7405	UVRAG	4e-10	0.03597418
7410	VAV2	4e-10	0.02388475
4286	MITF	4e-10	0.02257725
51371	POMP	4e-10	0.02300539
4092	SMAD7	9e-10	0.02199812
10636	RGS14	1e-09	0.02294702
81671	VMP1	1e-09	0.02359833
124045	SPATA33	1e-09	0.02194109
7368	UGT8	1e-09	0.02794617
5468	PPARG	1e-09	0.02517588
25893	TRIM58	1e-09	0.02286733
91748	MIDEAS	2e-09	0.1305901
26052	DNM3	4e-09	0.02124103
3783	KCNN4	4e-09	0.02525654
11336	EXOC3	5e-09	0.02272517
137682	NDUFAF6	6e-09	0.0207665
64943	NT5DC2	6e-09	0.02063169
5335	PLCG1	8e-09	0.02054587
23548	TTC33	8e-09	0.03183541
9052	GPRC5A	8e-09	0.02850153
