Entrez	Gene Symbol	P-value	Beta
255743	NPNT	8.999999999999999e-97	0.0567
8872	CDC123	1e-47	0.0336
3360	HTR4	7e-47	0.0342
55297	CCDC91	1e-43	0.0322
64288	ZSCAN31	3e-35	0.0435
83938	LRMDA	4.0000000000000006e-34	0.0285
7145	TNS1	7e-33	0.0285
79890	RIN3	1.0000000000000001e-29	0.0343
3119	HLA-DQB1	7e-28	0.0316
256364	EML3	2e-27	0.0264
57553	MICAL3	9e-27	0.0293
56731	SLC2A4RG	1.9999999999999998e-26	0.0266
84071	ARMC2	1.9999999999999998e-26	0.0322
3790	KCNS3	3.9999999999999996e-26	0.0325
7871	SLMAP	3.9999999999999996e-26	0.0287
8728	ADAM19	6e-25	0.0254
2122	MECOM	7.9999999999999985e-25	0.0334
57211	ADGRG6	7.000000000000001e-23	0.0251
4170	MCL1	2e-21	0.0225
818	CAMK2G	3e-21	0.0246
79875	THSD4	4e-21	0.0232
10428	CFDP1	5e-21	0.0224
6457	SH3GL3	2e-20	0.0218
84665	MYPN	4e-20	0.0215
169792	GLIS3	6e-20	0.0214
51319	RSRC1	9e-20	0.0223
11060	WWP2	7e-19	0.0208
23246	BOP1	2e-18	0.0217
51741	WWOX	3e-18	0.0221
162282	ANKFN1	4e-18	0.0205
5287	PIK3C2B	5e-18	0.0287
154	ADRB2	6e-18	0.0844
221895	JAZF1	1e-17	0.0198
1131	CHRM3	1e-17	0.02
23059	CLUAP1	6e-17	0.0235
27086	FOXP1	2e-16	0.0195
196951	FAM227B	9e-16	0.0369
8801	SUCLG2	1e-15	0.0205
4330	MN1	2e-15	0.019
253827	MSRB3	6e-15	0.0198
134265	AFAP1L1	1e-14	0.0186
9828	ARHGEF17	3e-14	0.0282
55237	VRTN	3e-14	0.0182
23245	ASTN2	5e-14	0.0185
10301	DLEU1	5e-14	0.0612
8170	SLC14A2	1e-13	0.0294
55103	RALGPS2	1e-13	0.0185
221037	JMJD1C	2e-13	0.0221
3993	LLGL2	2e-13	0.0198
2255	FGF10	3e-13	0.018
2202	EFEMP1	3e-13	0.0203
4287	ATXN3	5e-13	0.0175
79991	STN1	6e-13	0.0168
375748	ERCC6L2	7e-13	0.0225
5937	RBMS1	7e-13	0.0169
8935	SKAP2	8e-13	0.0168
667	DST	9e-13	0.0175
54622	ARL15	1e-12	0.0167
26090	ABHD12	1e-12	0.0213
84961	FBXL20	2e-12	0.0189
92949	ADAMTSL1	3e-12	0.0173
8200	GDF5	4e-12	0.0165
1295	COL8A1	4e-12	0.0305
10644	IGF2BP2	6e-12	0.0174
79961	DENND2D	6e-12	0.0172
11124	FAF1	6e-12	0.0162
169714	QSOX2	9e-12	0.0172
57616	TSHZ3	3e-11	0.0234
3712	IVD	3e-11	0.0154
54454	ATAD2B	4e-11	0.0154
177	AGER	5e-11	0.0318
685	BTC	5e-11	0.0176
5691	PSMB3	5e-11	0.0228
79058	ASPSCR1	6e-11	0.0255
91179	SCARF2	7e-11	0.0192
81890	QTRT1	8e-11	0.0153
56981	PRDM11	1e-10	0.0211
79915	ATAD5	2e-10	0.0167
64779	MTHFSD	4e-10	0.017
6821	SUOX	6e-10	0.0153
392636	AGMO	1e-09	0.0189
9701	PPP6R2	1e-09	0.022
154091	SLC2A12	4e-09	0.0141
114880	OSBPL6	4e-09	0.014
8546	AP3B1	7e-09	0.0159
9611	NCOR1	7e-09	0.0135
3672	ITGA1	7e-09	0.0154
64282	TENT4B	1e-08	0.0283
60678	EEFSEC	2e-08	0.0203
5915	RARB	2e-08	0.0183
25970	SH2B1	3e-08	0.0131
255426	RASGEF1C	3e-08	0.014
2494	NR5A2	3e-08	0.0131
56913	C1GALT1	5e-08	0.0129
26010	SPATS2L	2e-07	0.0147
1366	CLDN7	2e-07	0.0174
64170	CARD9	4e-07	0.0122
91624	NEXN	9e-07	0.0167
54828	BCAS3	1e-06	0.0139
23348	DOCK9	2e-06	0.0183
2903	GRIN2A	3e-06	0.0122
148479	PHF13	7e-06	0.0111
