Entrez	Gene Symbol	P-value	Beta
8854	ALDH1A2	1e-200	0.163493
8882	ZPR1	2e-155	0.181609
2646	GCKR	4e-96	0.09872
85440	DOCK7	6e-43	0.0668131
51085	MLXIPL	5e-41	0.0773444
7158	TP53BP1	9.999999999999999e-33	0.175471
57794	SUGP1	9e-18	0.0754046
4023	LPL	9e-16	0.141513
3482	IGF2R	7e-15	0.0687635
4299	AFF1	1e-14	0.036642
284359	IZUMO1	1e-13	0.03467
3949	LDLR	3e-13	0.0512979
22837	COBLL1	3e-12	0.0330966
2590	GALNT2	4e-12	0.0332277
6927	HNF1A	5e-12	0.0332383
84310	C7orf50	7e-12	0.0382268
102	ADAM10	5e-11	0.070485
7227	TRPS1	7e-10	0.0318447
10726	NUDC	8e-10	0.0540946
