Entrez	Gene Symbol	Ensembl ID	P-value
54578	UGT1A6	ENSG00000167165	0.0
54657	UGT1A4	ENSG00000244474	0.0
54659	UGT1A3	ENSG00000288702	0.0
54577	UGT1A7	ENSG00000244122	0.0
339766	MROH2A	ENSG00000185038	0.0
10599	SLCO1B1	ENSG00000134538	0.0
54576	UGT1A8	ENSG00000242366	0.0
6295	SAG	ENSG00000281857	0.0
79054	TRPM8	ENSG00000144481	4.03e-211
55355	HJURP	ENSG00000123485	2.89e-190
54579	UGT1A5	ENSG00000288705	5.35e-158
28234	SLCO1B3	ENSG00000111700	1.09e-157
55054	ATG16L1	ENSG00000281089	2.15e-135
53919	SLCO1C1	ENSG00000139155	2.89e-118
54658	UGT1A1	ENSG00000241635	4.51e-111
2539	G6PD	ENSG00000160211	6.64e-66
10019	SH2B3	ENSG00000111252	1.01e-62
221037	JMJD1C	ENSG00000171988	1.65e-50
54600	UGT1A9	ENSG00000241119	1.1e-49
54575	UGT1A10	ENSG00000242515	9.69e-46
6708	SPTA1	ENSG00000163554	9.74e-38
8527	DGKD	ENSG00000280873	3.84e-37
164656	TMPRSS6	ENSG00000187045	7.13e-37
80723	SLC35G2	ENSG00000168917	9.51e-30
391112	OR6Y1	ENSG00000197532	1.8300000000000002e-29
286	ANK1	ENSG00000029534	5.93e-28
25791	NGEF	ENSG00000066248	1.2e-25
3739	KCNA4	ENSG00000182255	1.2699999999999999e-24
79912	PYROXD1	ENSG00000121350	2.21e-24
6521	SLC4A1	ENSG00000004939	1.06e-22
1589	CYP21A2	ENSG00000235134	6.32e-22
53345	TM6SF2	ENSG00000213996	4.09e-19
3421	IDH3G	ENSG00000067829	5.92e-19
2157	F8	ENSG00000185010	1.08e-18
3172	HNF4A	ENSG00000101076	4.67e-18
4299	AFF1	ENSG00000172493	1.38e-17
57678	GPAM	ENSG00000119927	3.84e-17
127	ADH4	ENSG00000198099	5.95e-17
8882	ZPR1	ENSG00000109917	8.76e-17
116519	APOA5	ENSG00000110243	1.61e-16
5523	PPP2R3A	ENSG00000073711	2.88e-16
3043	HBB	ENSG00000244734	3.41e-16
84811	BUD13	ENSG00000137656	6.73e-16
56005	MYDGF	ENSG00000074842	6.95e-16
5973	RENBP	ENSG00000102032	1.58e-15
147837	ZNF563	ENSG00000188868	1.74e-15
7365	UGT2B10	ENSG00000275190	2.21e-15
85302	FBF1	ENSG00000188878	2.67e-15
6514	SLC2A2	ENSG00000163581	2.88e-14
2524	FUT2	ENSG00000176920	4.51e-14
6005	RHAG	ENSG00000112077	2.35e-13
1562	CYP2C18	ENSG00000108242	3.17e-13
9780	PIEZO1	ENSG00000103335	1.35e-12
6580	SLC22A1	ENSG00000175003	2.15e-12
343406	OR10R2	ENSG00000198965	2.47e-12
2998	GYS2	ENSG00000111713	2.6e-12
283111	OR51V1	ENSG00000176742	2.86e-12
100132963	SMIM9	ENSG00000203870	3.62e-12
1463	NCAN	ENSG00000130287	7.89e-12
23051	ZHX3	ENSG00000174306	8.26e-12
54536	EXOC6	ENSG00000138190	8.38e-12
6799	SULT1A2	ENSG00000197165	1.31e-11
11322	TMC6	ENSG00000141524	1.59e-11
23075	SWAP70	ENSG00000133789	2.29e-11
85363	TRIM5	ENSG00000132256	3.61e-11
286410	ATP11C	ENSG00000101974	6.67e-11
284358	MAMSTR	ENSG00000176909	7.97e-11
348180	CTU2	ENSG00000174177	1.43e-10
5468	PPARG	ENSG00000132170	1.72e-10
9970	NR1I3	ENSG00000143257	1.78e-10
114780	PKD1L2	ENSG00000166473	3e-10
59352	LGR6	ENSG00000133067	3.22e-10
54902	TTC19	ENSG00000011295	3.23e-10
340665	CYP26C1	ENSG00000187553	3.34e-10
80339	PNPLA3	ENSG00000100344	3.58e-10
9611	NCOR1	ENSG00000141027	4.2e-10
6655	SOS2	ENSG00000100485	5.01e-10
84649	DGAT2	ENSG00000062282	5.34e-10
3635	INPP5D	ENSG00000281614	5.37e-10
11273	ATXN2L	ENSG00000168488	5.74e-10
3717	JAK2	ENSG00000096968	6.75e-10
196	AHR	ENSG00000106546	7.07e-10
945	CD33	ENSG00000105383	7.23e-10
4759	NEU2	ENSG00000115488	7.83e-10
3068	HDGF	ENSG00000143321	9.7e-10
284359	IZUMO1	ENSG00000182264	9.83e-10
7076	TIMP1	ENSG00000102265	1.23e-09
3570	IL6R	ENSG00000160712	1.38e-09
8856	NR1I2	ENSG00000144852	1.39e-09
103	ADAR	ENSG00000160710	1.42e-09
26291	FGF21	ENSG00000105550	1.55e-09
3897	L1CAM	ENSG00000198910	1.6e-09
5980	REV3L	ENSG00000009413	2.31e-09
55911	APOBR	ENSG00000184730	2.54e-09
25970	SH2B1	ENSG00000178188	3.16e-09
6583	SLC22A4	ENSG00000197208	3.17e-09
55170	PRMT6	ENSG00000198890	3.17e-09
930	CD19	ENSG00000177455	4.28e-09
85413	SLC22A16	ENSG00000004809	4.88e-09
26058	GIGYF2	ENSG00000204120	5.17e-09
80210	ARMC9	ENSG00000135931	5.4e-09
8814	CDKL1	ENSG00000100490	6.42e-09
28971	AAMDC	ENSG00000087884	8.12e-09
