Entrez	Gene Symbol	P-value	Beta
8882	ZPR1	9e-140	0.168583
4023	LPL	7e-91	0.152091
51129	ANGPTL4	5e-46	0.231365
51085	MLXIPL	9.000000000000001e-45	0.0865865
85440	DOCK7	4e-38	0.0615738
4018	LPA	6e-27	0.0796551
9415	FADS2	4.9999999999999996e-26	0.0501706
7158	TP53BP1	1e-22	0.141144
22837	COBLL1	2e-20	0.0432432
9688	NUP93	7e-20	0.148782
146894	CD300LG	2e-18	0.113304
1952	CELSR2	6e-17	0.0457334
8854	ALDH1A2	8e-16	0.0375237
9114	ATP6V0D1	1e-14	0.0938452
4299	AFF1	5e-14	0.0348627
8567	MADD	2e-13	0.0389756
144347	RFLNA	1e-12	0.0331475
134359	POC5	5e-12	0.0325867
80790	CMIP	7e-12	0.0338883
5681	PSKH1	9e-12	0.0484956
6854	SYN2	2e-11	0.125375
3626	INHBC	9e-10	0.0324499
5331	PLCB3	9e-10	0.0492942
340665	CYP26C1	1e-09	0.0282878
10144	FAM13A	1e-09	0.0284743
