Entrez	Gene Symbol	Ensembl ID	P-value
9971	NR1H4	ENSG00000012504	2.5e-123
81579	PLA2G12A	ENSG00000123739	1.4000000000000002e-72
9513	FXR2	ENSG00000129245	9.3e-60
254863	TMEM256	ENSG00000283771	5.7e-28
5265	SERPINA1	ENSG00000277377	1.2e-20
3083	HGFAC	ENSG00000109758	1.4e-16
84938	ATG4C	ENSG00000125703	4.7e-16
3171	FOXA3	ENSG00000170608	7.7e-15
11183	MAP4K5	ENSG00000012983	5.8e-14
2538	G6PC1	ENSG00000131482	4.1e-13
10462	CLEC10A	ENSG00000132514	1.1e-11
147179	WIPF2	ENSG00000171475	1.2e-11
84461	NEURL4	ENSG00000288301	4.2e-11
283600	SLC25A47	ENSG00000140107	1.4e-10
8711	TNK1	ENSG00000283781	5.4e-10
7494	XBP1	ENSG00000100219	1.2e-09
84699	CREB3L3	ENSG00000060566	3.3e-09
9784	SNX17	ENSG00000115234	9.8e-09
3294	HSD17B2	ENSG00000086696	1.9e-08
54908	SPDL1	ENSG00000040275	3.4e-08
643664	SLC35G6	ENSG00000284515	6.1e-08
26137	ZBTB20	ENSG00000181722	6.2e-08
5066	PAM	ENSG00000145730	7.6e-08
1109	AKR1C4	ENSG00000198610	7.8e-08
79670	TUT7	ENSG00000083223	1.2e-07
29982	NRBF2	ENSG00000148572	1.5e-07
3000	GUCY2D	ENSG00000132518	2.7e-07
4286	MITF	ENSG00000187098	4.7e-07
162417	NAGS	ENSG00000161653	5.2e-07
84316	NAA38	ENSG00000183011	9.9e-07
29974	A1CF	ENSG00000148584	1e-06
25794	FSCN2	ENSG00000186765	1.2e-06
51225	ABI3	ENSG00000108798	2.1e-06
57521	RPTOR	ENSG00000141564	2.6e-06
6154	RPL26	ENSG00000161970	2.7e-06
