Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	6.51e-145
345	APOC3	ENSG00000110245	1.18e-101
116519	APOA5	ENSG00000110243	6.07e-88
8882	ZPR1	ENSG00000109917	1.58e-87
587	BCAT2	ENSG00000105552	3.29e-87
51085	MLXIPL	ENSG00000009950	7.7e-84
84811	BUD13	ENSG00000137656	3.43e-82
23624	CBLC	ENSG00000142273	4.33e-74
9031	BAZ1B	ENSG00000009954	2.33e-69
4018	LPA	ENSG00000198670	4.81e-57
51129	ANGPTL4	ENSG00000167772	5.29e-55
5049	PAFAH1B2	ENSG00000168092	3.64e-48
337	APOA4	ENSG00000110244	1.91e-47
11321	GPN1	ENSG00000198522	1.4799999999999999e-40
5817	PVR	ENSG00000073008	7.480000000000001e-35
255738	PCSK9	ENSG00000169174	1.39e-31
26160	IFT172	ENSG00000138002	4.25e-30
23173	METAP1	ENSG00000164024	9.03e-30
6580	SLC22A1	ENSG00000175003	6.39e-25
146894	CD300LG	ENSG00000161649	1.34e-22
221037	JMJD1C	ENSG00000171988	3.87e-22
113201	GOLM2	ENSG00000166734	1.43e-20
5140	PDE3B	ENSG00000152270	2.77e-17
3990	LIPC	ENSG00000166035	1.12e-16
57159	TRIM54	ENSG00000138100	1.71e-16
125931	CEACAM20	ENSG00000273777	7.43e-16
84277	DNAJC30	ENSG00000176410	3.02e-15
94137	RP1L1	ENSG00000183638	1.14e-14
3949	LDLR	ENSG00000130164	1.44e-14
8884	SLC5A6	ENSG00000138074	7.91e-14
2696	GIPR	ENSG00000010310	3.83e-13
27329	ANGPTL3	ENSG00000132855	4e-13
25764	HYPK	ENSG00000242028	5.36e-13
161497	STRC	ENSG00000242866	5.69e-13
22837	COBLL1	ENSG00000082438	9.42e-13
117155	CATSPER2	ENSG00000166762	5.69e-12
80237	ELL3	ENSG00000128886	1.12e-11
2923	PDIA3	ENSG00000167004	1.15e-11
7158	TP53BP1	ENSG00000067369	1.69e-11
9836	LCMT2	ENSG00000168806	3.75e-11
343263	MYBPHL	ENSG00000221986	5.91e-11
83706	FERMT3	ENSG00000149781	2.43e-10
353355	ZNF233	ENSG00000159915	1.59e-09
23460	ABCA6	ENSG00000154262	1.75e-09
1374	CPT1A	ENSG00000110090	1.82e-09
7771	ZNF112	ENSG00000062370	1.89e-09
7772	ZNF229	ENSG00000278318	4.53e-09
5331	PLCB3	ENSG00000149782	6.62e-09
350	APOH	ENSG00000091583	6.85e-09
6621	SNAPC4	ENSG00000165684	9.56e-09
