Entrez	Gene Symbol	Ensembl ID	P-value
54658	UGT1A1	ENSG00000241635	2e-167
54579	UGT1A5	ENSG00000288705	5e-86
54659	UGT1A3	ENSG00000288702	1e-58
54578	UGT1A6	ENSG00000167165	1e-57
54577	UGT1A7	ENSG00000244122	2e-51
54575	UGT1A10	ENSG00000242515	3e-48
54576	UGT1A8	ENSG00000242366	3e-45
10599	SLCO1B1	ENSG00000134538	3e-37
54657	UGT1A4	ENSG00000244474	2e-33
3043	HBB	ENSG00000244734	8e-22
9970	NR1I3	ENSG00000143257	2.0000000000000002e-21
6005	RHAG	ENSG00000112077	3e-19
6521	SLC4A1	ENSG00000004939	6e-18
1244	ABCC2	ENSG00000023839	8e-15
85302	FBF1	ENSG00000188878	1e-10
6708	SPTA1	ENSG00000163554	2e-09
29974	A1CF	ENSG00000148584	5e-09
286	ANK1	ENSG00000029534	2e-07
10019	SH2B3	ENSG00000111252	3e-07
8856	NR1I2	ENSG00000144852	5e-07
8340	H2BC13	ENSG00000185130	1e-06
2035	EPB41	ENSG00000159023	2e-06
8714	ABCC3	ENSG00000108846	3e-06
7516	XRCC2	ENSG00000196584	8e-06
164656	TMPRSS6	ENSG00000187045	1e-05
114548	NLRP3	ENSG00000162711	1e-05
56261	GPCPD1	ENSG00000125772	2e-05
23166	STAB1	ENSG00000010327	3e-05
26245	OR2M4	ENSG00000171180	3e-05
4633	MYL2	ENSG00000111245	3e-05
3739	KCNA4	ENSG00000182255	5e-05
2217	FCGRT	ENSG00000104870	5e-05
7184	HSP90B1	ENSG00000166598	6e-05
6710	SPTB	ENSG00000070182	7e-05
5213	PFKM	ENSG00000152556	8e-05
