Entrez	Gene Symbol	P-value	Beta
23765	IL17RA	0.0	0.59
3394	IRF8	0.0	0.0867
3676	ITGA4	0.0	0.1106
2322	FLT3	0.0	0.4865
597	BCL2A1	1e-148	0.0688
2029	ENSA	8e-143	0.0637
4069	LYZ	2.9999999999999998e-133	0.1184
91662	NLRP12	4e-111	0.0637
1021	CDK6	7e-111	0.0679
1053	CEBPE	6e-87	0.0409
5159	PDGFRB	5e-85	0.0455
9256	TSPOAP1	1.0000000000000001e-72	0.1019
29091	STXBP6	1e-67	0.0363
56952	PRTFDC1	3e-67	0.0412
55289	ACOXL	8e-67	0.1415
79966	SCD5	2e-64	0.043
93624	TADA2B	4e-61	0.0348
4055	LTBR	4e-58	0.0399
896	CCND3	9e-54	0.0394
30844	EHD4	1e-52	0.0479
10767	HBS1L	8e-48	0.034
596	BCL2	9e-44	0.0947
10673	TNFSF13B	3e-35	0.1067
55619	DOCK10	3e-34	0.0366
706	TSPO	3e-34	0.0295
4046	LSP1	7.0000000000000006e-34	0.0263
23236	PLCB1	9.999999999999999e-33	0.0276
2859	GPR35	9.999999999999999e-33	0.0304
3822	KLRC2	3e-32	0.0404
7227	TRPS1	3e-32	0.0252
85464	SSH2	1e-31	0.0245
1240	CMKLR1	3.0000000000000003e-31	0.0256
6239	RREB1	7.0000000000000015e-31	0.0324
5062	PAK2	9.999999999999999e-29	0.0235
2651	GCNT2	3e-28	0.0232
80008	TMEM156	3e-24	0.0224
8698	S1PR4	2.0000000000000002e-23	0.1385
2334	AFF2	7e-22	0.0187
5922	RASA2	9e-22	0.0202
30845	EHD3	2e-21	0.1388
25853	DCAF12	5e-21	0.0257
2113	ETS1	8e-21	0.0246
51526	OSER1	1e-20	0.0193
5293	PIK3CD	1e-20	0.0219
79722	ANKRD55	1e-20	0.0304
111	ADCY5	2e-19	0.0239
8844	KSR1	2e-19	0.0192
11072	DUSP14	2e-19	0.021
79890	RIN3	5e-19	0.0263
23293	SMG6	1e-18	0.0223
4026	LPP	1e-18	0.0206
2077	ERF	2e-18	0.0397
4815	NINJ2	4e-18	0.0184
147339	ARK2N	6e-18	0.0202
6310	ATXN1	1e-17	0.019
6387	CXCL12	1e-17	0.0202
221395	ADGRF5	1e-16	0.025
2078	ERG	1e-16	0.0552
3570	IL6R	1e-16	0.0195
83892	KCTD10	2e-16	0.0172
196740	VSTM4	2e-16	0.0225
