Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	5.03e-126
51085	MLXIPL	ENSG00000009950	1.34e-125
11183	MAP4K5	ENSG00000012983	6.48e-121
345	APOC3	ENSG00000110245	2.0000000000000003e-79
116519	APOA5	ENSG00000110243	1.93e-78
8882	ZPR1	ENSG00000109917	4.72e-78
84811	BUD13	ENSG00000137656	4.31e-71
587	BCAT2	ENSG00000105552	5.13e-69
337	APOA4	ENSG00000110244	2.35e-61
255738	PCSK9	ENSG00000169174	3.53e-56
23624	CBLC	ENSG00000142273	2.1399999999999998e-55
51129	ANGPTL4	ENSG00000167772	2.27e-55
5049	PAFAH1B2	ENSG00000168092	6.0799999999999996e-55
8890	EIF2B4	ENSG00000115211	1.05e-39
26160	IFT172	ENSG00000138002	1.85e-38
23173	METAP1	ENSG00000164024	1.09e-34
221037	JMJD1C	ENSG00000171988	1.74e-33
5817	PVR	ENSG00000073008	3.51e-29
4318	MMP9	ENSG00000100985	1.88e-28
113201	GOLM2	ENSG00000166734	2.1899999999999998e-25
3949	LDLR	ENSG00000130164	6.71e-24
23460	ABCA6	ENSG00000154262	2.04e-22
4018	LPA	ENSG00000198670	3.5700000000000003e-22
84277	DNAJC30	ENSG00000176410	1.6e-19
57159	TRIM54	ENSG00000138100	2.61e-19
5140	PDE3B	ENSG00000152270	1.02e-15
8884	SLC5A6	ENSG00000138074	1.03e-15
125931	CEACAM20	ENSG00000273777	1.33e-15
64241	ABCG8	ENSG00000143921	4.93e-15
5476	CTSA	ENSG00000064601	7.71e-15
94137	RP1L1	ENSG00000183638	1.04e-14
57678	GPAM	ENSG00000119927	1.08e-14
140831	ZSWIM3	ENSG00000132801	5.31e-14
90203	SNX21	ENSG00000124104	8.45e-14
23461	ABCA5	ENSG00000154265	1.25e-13
83706	FERMT3	ENSG00000149781	2.33e-13
25764	HYPK	ENSG00000242028	3.39e-13
64240	ABCG5	ENSG00000138075	3.72e-13
161497	STRC	ENSG00000242866	1.08e-12
22837	COBLL1	ENSG00000082438	1.61e-12
728780	ANKDD1B	ENSG00000189045	1.73e-12
117155	CATSPER2	ENSG00000166762	3.64e-12
2923	PDIA3	ENSG00000167004	4.24e-12
80237	ELL3	ENSG00000128886	5.5e-12
10087	CERT1	ENSG00000113163	1.37e-11
5331	PLCB3	ENSG00000149782	1.61e-11
9836	LCMT2	ENSG00000168806	3.43e-11
2696	GIPR	ENSG00000010310	7.89e-11
259240	WFDC9	ENSG00000180205	1.23e-10
6580	SLC22A1	ENSG00000175003	1.59e-10
78992	YIPF2	ENSG00000130733	1.77e-10
134359	POC5	ENSG00000152359	2.05e-10
7158	TP53BP1	ENSG00000067369	3.61e-10
83650	SLC35G5	ENSG00000285084	5.46e-10
256006	ANKRD31	ENSG00000145700	7.57e-10
22932	POMZP3	ENSG00000276464	2.95e-09
343263	MYBPHL	ENSG00000221986	5.52e-09
7772	ZNF229	ENSG00000278318	7.63e-07
